epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5141.16,1.39163,8.02641,0.94845,0.53496,0.38249,0.38194,0.24111,1.21304,1.25246,0.90192,0.000301141,0.000301141,0.000301141
